nohup: ignoring input
2026-03-07 18:04:29 | INFO     | tpe.benchmark | ======================================================================
2026-03-07 18:04:29 | INFO     | tpe.benchmark | Optuna TPE Baseline  |  XGBoost HPO  |  All 18 Datasets  v2.0
2026-03-07 18:04:29 | INFO     | tpe.benchmark | Run ID   : 20260307_180429
2026-03-07 18:04:29 | INFO     | tpe.benchmark | Log file : /mnt/disk1/erdemy/app2scale/hdmr-opt/logs/optuna_tabarena_20260307_180429.log
2026-03-07 18:04:29 | INFO     | tpe.benchmark | ======================================================================
2026-03-07 18:04:29 | INFO     | tpe.benchmark | Configuration:
2026-03-07 18:04:29 | INFO     | tpe.benchmark |   sampler=TPE  trials=200/fold  outer_folds=8  seed=42
2026-03-07 18:04:29 | INFO     | tpe.benchmark |   task_filter=all  datasets=[46954, 46917, 46931, 46904, 46907, 46942, 46934, 46961, 46928, 46923, 46952, 46927, 46938, 46940, 46930, 46956, 46963, 46918] (18 total)
2026-03-07 18:04:29 | INFO     | tpe.benchmark | 
2026-03-07 18:04:29 | INFO     | tpe.benchmark | ▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓
2026-03-07 18:04:29 | INFO     | tpe.benchmark |   DATASET: QSAR_fish_toxicity  (DID=46954)
2026-03-07 18:04:29 | INFO     | tpe.benchmark | ▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓▓
2026-03-07 18:04:29 | INFO     | openml.config | No config file found at /home/erdemy/.config/openml/config, using default configuration.
2026-03-07 18:04:29 | INFO     | tpe.benchmark | Loading: QSAR_fish_toxicity  (DID=46954, task=regression) ...
2026-03-07 18:04:29 | INFO     | openml.datasets.dataset | pickle write QSAR_fish_toxicity
2026-03-07 18:04:29 | INFO     | tpe.benchmark |   QSAR_fish_toxicity | 907 x 6 | y mean=4.065  std=1.456
2026-03-07 18:04:29 | INFO     | tpe.benchmark | 
2026-03-07 18:04:29 | INFO     | tpe.benchmark |   ┌─ QSAR_fish_toxicity  [Optuna-TPE-200]
2026-03-07 18:04:29 | INFO     | tpe.benchmark |   │  task=regression  trials=200/fold

  [Optuna] QSAR_fish_toxicity Fold 1/8 |                                      | 0/200 [00:00<?]
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▏                                 | 1/200 [00:01<03:54]
  [Optuna] QSAR_fish_toxicity Fold 1/8 |         | 1/200 [00:01<03:54], val=0.6556, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |         | 2/200 [00:01<01:48], val=0.6556, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |         | 2/200 [00:01<01:48], val=0.6629, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▏        | 3/200 [00:01<02:02], val=0.6629, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▏        | 3/200 [00:01<02:02], val=0.6563, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▏        | 4/200 [00:02<01:39], val=0.6563, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▏        | 4/200 [00:02<01:39], val=0.6656, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▏        | 5/200 [00:02<01:12], val=0.6656, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▏        | 5/200 [00:02<01:12], val=0.6613, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▎        | 6/200 [00:02<01:17], val=0.6613, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▎        | 6/200 [00:02<01:17], val=0.6593, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▎        | 7/200 [00:03<01:33], val=0.6593, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▎        | 7/200 [00:03<01:33], val=0.6581, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▎        | 8/200 [00:03<01:27], val=0.6581, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▎        | 8/200 [00:03<01:27], val=0.6625, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▍        | 9/200 [00:04<01:53], val=0.6625, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▍        | 9/200 [00:04<01:53], val=0.6635, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▍       | 10/200 [00:05<01:26], val=0.6635, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |▍       | 10/200 [00:05<01:26], val=0.6661, best=0.6556
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▏      | 31/200 [00:18<00:57], val=0.6555, best=0.6543
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▎      | 32/200 [00:18<00:55], val=0.6555, best=0.6543
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▎      | 32/200 [00:18<00:55], val=0.6565, best=0.6543
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▎      | 33/200 [00:18<00:51], val=0.6565, best=0.6543
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▎      | 33/200 [00:18<00:51], val=0.6533, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▎      | 34/200 [00:18<00:48], val=0.6533, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▎      | 34/200 [00:18<00:48], val=0.6595, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▍      | 35/200 [00:19<00:45], val=0.6595, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▍      | 35/200 [00:19<00:45], val=0.6584, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▍      | 36/200 [00:19<00:42], val=0.6584, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▍      | 36/200 [00:19<00:42], val=0.6551, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▍      | 37/200 [00:19<00:39], val=0.6551, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▍      | 37/200 [00:19<00:39], val=0.6598, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▌      | 38/200 [00:19<00:36], val=0.6598, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▌      | 38/200 [00:19<00:36], val=0.6663, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▌      | 39/200 [00:20<00:37], val=0.6663, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▌      | 39/200 [00:20<00:37], val=0.6615, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▌      | 40/200 [00:20<00:36], val=0.6615, best=0.6533
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▌      | 40/200 [00:20<00:36], val=0.6517, best=0.6517
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▋      | 41/200 [00:20<00:31], val=0.6517, best=0.6517
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▋      | 41/200 [00:20<00:31], val=0.6621, best=0.6517
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▋      | 42/200 [00:20<00:32], val=0.6621, best=0.6517
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▋      | 42/200 [00:20<00:32], val=0.6546, best=0.6517
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▋      | 43/200 [00:20<00:32], val=0.6546, best=0.6517
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▋      | 43/200 [00:20<00:32], val=0.6539, best=0.6517
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▊      | 44/200 [00:21<00:32], val=0.6539, best=0.6517
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▊      | 44/200 [00:21<00:32], val=0.6510, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▊      | 45/200 [00:21<00:31], val=0.6510, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▊      | 45/200 [00:21<00:31], val=0.6605, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▊      | 46/200 [00:21<00:37], val=0.6605, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▊      | 46/200 [00:21<00:37], val=0.6611, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▉      | 47/200 [00:21<00:36], val=0.6611, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▉      | 47/200 [00:21<00:36], val=0.6535, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▉      | 48/200 [00:22<00:36], val=0.6535, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▉      | 48/200 [00:22<00:36], val=0.6535, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▉      | 49/200 [00:22<00:37], val=0.6535, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |█▉      | 49/200 [00:22<00:37], val=0.6519, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██      | 50/200 [00:22<00:39], val=0.6519, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██      | 50/200 [00:22<00:39], val=0.6592, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██      | 51/200 [00:22<00:37], val=0.6592, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██      | 51/200 [00:22<00:37], val=0.6620, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██      | 52/200 [00:23<00:35], val=0.6620, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██      | 52/200 [00:23<00:35], val=0.6618, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██      | 53/200 [00:23<00:36], val=0.6618, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██      | 53/200 [00:23<00:36], val=0.6563, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▏     | 54/200 [00:23<00:44], val=0.6563, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▏     | 54/200 [00:23<00:44], val=0.6535, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▏     | 55/200 [00:24<00:51], val=0.6535, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▏     | 55/200 [00:24<00:51], val=0.6516, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▏     | 56/200 [00:24<00:44], val=0.6516, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▏     | 56/200 [00:24<00:44], val=0.6517, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▎     | 57/200 [00:24<00:37], val=0.6517, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▎     | 57/200 [00:24<00:37], val=0.6566, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▎     | 58/200 [00:24<00:33], val=0.6566, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▎     | 58/200 [00:24<00:33], val=0.6627, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▎     | 59/200 [00:24<00:32], val=0.6627, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▎     | 59/200 [00:24<00:32], val=0.6566, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▍     | 60/200 [00:25<00:30], val=0.6566, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▍     | 60/200 [00:25<00:30], val=0.6565, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▍     | 61/200 [00:25<00:42], val=0.6565, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▍     | 61/200 [00:25<00:42], val=0.6528, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▍     | 62/200 [00:26<00:48], val=0.6528, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▍     | 62/200 [00:26<00:48], val=0.6598, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▌     | 63/200 [00:26<00:51], val=0.6598, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▌     | 63/200 [00:26<00:51], val=0.6527, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▌     | 64/200 [00:26<00:49], val=0.6527, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▌     | 64/200 [00:26<00:49], val=0.6581, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▌     | 65/200 [00:27<00:48], val=0.6581, best=0.6510
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▌     | 65/200 [00:27<00:48], val=0.6488, best=0.6488
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▋     | 66/200 [00:27<00:49], val=0.6488, best=0.6488
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▋     | 66/200 [00:27<00:49], val=0.6558, best=0.6488
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▋     | 67/200 [00:27<00:45], val=0.6558, best=0.6488
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▋     | 67/200 [00:27<00:45], val=0.6465, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▋     | 68/200 [00:28<00:43], val=0.6465, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▋     | 68/200 [00:28<00:43], val=0.6538, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▊     | 69/200 [00:28<00:41], val=0.6538, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▊     | 69/200 [00:28<00:41], val=0.6640, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▊     | 70/200 [00:28<00:37], val=0.6640, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▊     | 70/200 [00:28<00:37], val=0.6589, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▊     | 71/200 [00:28<00:35], val=0.6589, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▊     | 71/200 [00:28<00:35], val=0.6578, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▉     | 72/200 [00:29<00:42], val=0.6578, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▉     | 72/200 [00:29<00:42], val=0.6549, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▉     | 73/200 [00:29<00:46], val=0.6549, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▉     | 73/200 [00:29<00:46], val=0.6545, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▉     | 74/200 [00:30<00:42], val=0.6545, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |██▉     | 74/200 [00:30<00:42], val=0.6562, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███     | 75/200 [00:30<00:50], val=0.6562, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███     | 75/200 [00:30<00:50], val=0.6524, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███     | 76/200 [00:31<00:58], val=0.6524, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███     | 76/200 [00:31<00:58], val=0.6536, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███     | 77/200 [00:31<00:46], val=0.6536, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███     | 77/200 [00:31<00:46], val=0.6643, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███     | 78/200 [00:31<00:50], val=0.6643, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███     | 78/200 [00:31<00:50], val=0.6584, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▏    | 79/200 [00:32<00:48], val=0.6584, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▏    | 79/200 [00:32<00:48], val=0.6514, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▏    | 80/200 [00:32<00:46], val=0.6514, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▏    | 80/200 [00:32<00:46], val=0.6545, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▏    | 81/200 [00:32<00:40], val=0.6545, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▏    | 81/200 [00:32<00:40], val=0.6546, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▎    | 82/200 [00:33<00:44], val=0.6546, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▎    | 82/200 [00:33<00:44], val=0.6602, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▎    | 83/200 [00:33<00:40], val=0.6602, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▎    | 83/200 [00:33<00:40], val=0.6556, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▎    | 84/200 [00:33<00:38], val=0.6556, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▎    | 84/200 [00:33<00:38], val=0.6535, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▍    | 85/200 [00:34<00:42], val=0.6535, best=0.6465
  [Optuna] QSAR_fish_toxicity Fold 1/8 |███▍    | 85/200 [00:34<00:42], val=0.6546, best=0.6465
